"DateTime","WindSpeed","U","V","RH","P","T","WS","WD","Newdate","Year","Month","Day","Hour"
"07/03/2011 01:00",5.43,4.56880188,4.556285858,0.004013746,102994.0625,275.6828003,6.452417488,225.078,2011-03-07,2011,3,7,1
"07/03/2011 02:00",7.12,4.534049034,4.616904736,0.004006929,102979.6719,275.5966492,6.470966696,224.481,2011-03-07,2011,3,7,2
"07/03/2011 03:00",7.2,4.464134693,4.793375969,0.004008065,102959.6094,275.5040283,6.550187153,222.963,2011-03-07,2011,3,7,3
"07/03/2011 04:00",6.06,4.485928535,5.039289951,0.00400955,102945.3594,275.3824463,6.746702753,221.675,2011-03-07,2011,3,7,4
"07/03/2011 05:00",6.72,4.618439198,5.257966518,0.004018079,102921.9531,275.2679138,6.99829926,221.295,2011-03-07,2011,3,7,5
"07/03/2011 06:00",6.48,4.840058804,5.476643085,0.004033135,102890.6406,275.1224365,7.308884231,221.469,2011-03-07,2011,3,7,6
"07/03/2011 07:00",6.9,5.068487167,5.611441612,0.004025375,102893.7031,275.2967834,7.561602947,222.089,2011-03-07,2011,3,7,7
"07/03/2011 08:00",5.87,5.123953819,5.432255268,0.004040575,102899.4688,276.0993652,7.467549802,223.327,2011-03-07,2011,3,7,8
"07/03/2011 09:00",4.68,5.796875954,5.441435814,0.004048064,102882.7344,277.6182556,7.950660007,226.811,2011-03-07,2011,3,7,9
"07/03/2011 10:00",3.95,6.259024143,5.241436481,0.004055397,102863.1953,278.7605896,8.16382506,230.056,2011-03-07,2011,3,7,10
"07/03/2011 11:00",4.73,6.387001038,4.903419018,0.004062691,102844.7656,279.7663269,8.05216122,232.485,2011-03-07,2011,3,7,11
"07/03/2011 12:00",6.67,6.357324123,4.6679492,0.004069944,102790.9688,280.472168,7.887034914,233.711,2011-03-07,2011,3,7,12
"07/03/2011 13:00",7.57,6.224153042,4.568448544,0.004077087,102718.6875,280.8691711,7.720803273,233.721,2011-03-07,2011,3,7,13
"07/03/2011 14:00",7.66,5.977297783,4.590261459,0.004122375,102665.9063,280.8771973,7.536483865,232.477,2011-03-07,2011,3,7,14
"07/03/2011 15:00",6.83,5.727520466,4.70993948,0.004205897,102617.6875,280.5971069,7.415390791,230.568,2011-03-07,2011,3,7,15
"07/03/2011 16:00",6.82,5.217783451,5.007424831,0.004350642,102578.5938,279.9355774,7.231843996,226.178,2011-03-07,2011,3,7,16
"07/03/2011 17:00",5.51,4.967981339,5.603991032,0.00447267,102551.8594,278.9482117,7.489028913,221.557,2011-03-07,2011,3,7,17
"07/03/2011 18:00",5.43,5.016785622,6.105452061,0.004518514,102527.875,278.0981445,7.902194812,219.409,2011-03-07,2011,3,7,18
"07/03/2011 19:00",6.47,5.137514114,6.348261833,0.004518679,102480.4531,277.3256836,8.166668818,218.982,2011-03-07,2011,3,7,19
"07/03/2011 20:00",7.09,5.308794498,6.477781296,0.004510809,102435.875,276.7470703,8.375258178,219.335,2011-03-07,2011,3,7,20
"07/03/2011 21:00",5.58,5.591148853,6.64448452,0.004472412,102383.9688,276.3436279,8.683900048,220.079,2011-03-07,2011,3,7,21
"07/03/2011 22:00",5.92,5.971078873,6.809793472,0.004441751,102307.5703,276.0481262,9.056879708,221.245,2011-03-07,2011,3,7,22
"07/03/2011 23:00",6.43,6.363238335,6.974051952,0.004441622,102222.4531,275.857666,9.440773418,222.377,2011-03-07,2011,3,7,23
"08/03/2011 00:00",6.37,6.651153564,7.073446274,0.004472094,102131.6875,275.7417297,9.709350438,223.237,2011-03-08,2011,3,8,0
"08/03/2011 01:00",5.98,6.824526787,7.12199688,0.004502758,102034.5469,275.7680054,9.863924443,223.778,2011-03-08,2011,3,8,1
"08/03/2011 02:00",7.95,6.947062969,7.266783237,0.004541192,101931.5938,276.0326538,10.05324935,223.711,2011-03-08,2011,3,8,2
"08/03/2011 03:00",10.09,6.989785671,7.36158514,0.004564489,101832.9063,276.2368469,10.15135654,223.515,2011-03-08,2011,3,8,3
"08/03/2011 04:00",10.95,7.046102524,7.507348537,0.004580048,101741.0313,276.3657837,10.29601102,223.184,2011-03-08,2011,3,8,4
"08/03/2011 05:00",9.84,7.124018669,7.739367008,0.00460325,101635.9531,276.4451904,10.51900393,222.629,2011-03-08,2011,3,8,5
"08/03/2011 06:00",8.96,7.327147484,8.056843758,0.004618834,101539.3672,276.5386353,10.89035452,222.284,2011-03-08,2011,3,8,6
"08/03/2011 07:00",9.93,7.638680458,8.388256073,0.004649363,101467.7656,276.8303528,11.34514341,222.322,2011-03-08,2011,3,8,7
"08/03/2011 08:00",10.35,8.038951874,8.690627098,0.004664575,101394.6719,277.4473572,11.83857029,222.769,2011-03-08,2011,3,8,8
"08/03/2011 09:00",11.32,8.477222443,9.217045784,0.004618818,101308.7969,278.4280701,12.52266878,222.605,2011-03-08,2011,3,8,9
"08/03/2011 10:00",10.14,8.949829102,9.557023048,0.00455774,101205.5469,279.4822998,13.09336208,223.12,2011-03-08,2011,3,8,10
"08/03/2011 11:00",13.83,9.649152756,9.813707352,0.004534589,101096.6406,280.3763428,13.76281224,224.515,2011-03-08,2011,3,8,11
"08/03/2011 12:00",14.68,10.11266327,9.925674438,0.004618335,100978.6953,281.09021,14.16986138,225.534,2011-03-08,2011,3,8,12
"08/03/2011 13:00",14.79,10.26806164,9.961247444,0.004732525,100847.5625,281.4659424,14.30592676,225.868,2011-03-08,2011,3,8,13
"08/03/2011 14:00",16.04,10.15395069,10.02519512,0.004778021,100724.8047,281.4716797,14.2691013,225.365,2011-03-08,2011,3,8,14
"08/03/2011 15:00",15.73,9.71222496,9.931262016,0.004899872,100626.8516,281.0463257,13.89090634,224.361,2011-03-08,2011,3,8,15
"08/03/2011 16:00",15.39,9.553683281,9.699241638,0.005105759,100563,280.4530029,13.61426284,224.566,2011-03-08,2011,3,8,16
"08/03/2011 17:00",14.06,9.788631439,8.784045219,0.005326999,100524.3594,280.1408691,13.1520628,228.096,2011-03-08,2011,3,8,17
"08/03/2011 18:00",12.06,10.10697556,6.773589611,0.005586381,100506.0781,280.1737366,12.16685954,236.17,2011-03-08,2011,3,8,18
"08/03/2011 19:00",9.98,10.55382156,4.205521584,0.005601687,100496.9688,280.3407593,11.36087855,248.273,2011-03-08,2011,3,8,19
"08/03/2011 20:00",12.41,10.80024338,2.544576168,0.005242927,100537.5781,279.8777466,11.09595083,256.742,2011-03-08,2011,3,8,20
"08/03/2011 21:00",11.1,10.8120842,2.692962885,0.004822984,100539.7344,278.8391724,11.1424061,256.013,2011-03-08,2011,3,8,21
"08/03/2011 22:00",15.78,10.98095703,3.392139435,0.004639759,100504.0469,278.2400818,11.49295555,252.833,2011-03-08,2011,3,8,22
"08/03/2011 23:00",14.31,11.23776245,3.752273321,0.004479541,100451.1875,277.9351196,11.84765209,251.535,2011-03-08,2011,3,8,23
"09/03/2011 00:00",15.31,11.36602402,4.248703003,0.004426112,100391.0156,277.8025208,12.13416578,249.503,2011-03-09,2011,3,9,0
"09/03/2011 01:00",14.63,11.77998066,4.841591835,0.004433798,100340.5703,277.8280029,12.73612798,247.657,2011-03-09,2011,3,9,1
"09/03/2011 02:00",13.57,12.43333626,4.653257847,0.004502581,100305.9844,277.95047,13.27556624,249.481,2011-03-09,2011,3,9,2
"09/03/2011 03:00",13.7,12.64663506,3.353756428,0.004479905,100301.8281,277.7671204,13.08377088,255.147,2011-03-09,2011,3,9,3
"09/03/2011 04:00",13.54,12.25893974,2.314870358,0.004373381,100294,277.3390808,12.47558529,259.306,2011-03-09,2011,3,9,4
"09/03/2011 05:00",15.57,12.05214214,1.15158987,0.004259266,100323.9844,276.9865112,12.10703471,264.541,2011-03-09,2011,3,9,5
"09/03/2011 06:00",15.73,11.64729786,0.396560311,0.004122249,100377.4531,276.6956787,11.65404683,268.049,2011-03-09,2011,3,9,6
"09/03/2011 07:00",16.24,11.29479122,0.572820187,0.003977546,100409.8672,276.5151978,11.3093073,267.096,2011-03-09,2011,3,9,7
"09/03/2011 08:00",14.69,11.24725246,0.841722548,0.003893809,100437.1328,276.7653503,11.27870493,265.72,2011-03-09,2011,3,9,8
"09/03/2011 09:00",14.76,11.23508453,1.060683131,0.003844271,100485.1875,277.2647095,11.28504201,264.606,2011-03-09,2011,3,9,9
"09/03/2011 10:00",15.39,11.29716206,1.218938112,0.003851885,100506.5781,277.8409424,11.36273209,263.841,2011-03-09,2011,3,9,10
"09/03/2011 11:00",15.25,11.80818367,1.236874223,0.003821257,100510.75,278.1567688,11.87278651,264.02,2011-03-09,2011,3,9,11
"09/03/2011 12:00",17.2,12.16723061,1.429436922,0.00387446,100505.7813,278.2972717,12.25090978,263.299,2011-03-09,2011,3,9,12
"09/03/2011 13:00",17.45,12.42006397,1.507842898,0.003904721,100516.4531,278.3636475,12.5112581,263.077,2011-03-09,2011,3,9,13
"09/03/2011 14:00",15.6,12.25514889,1.625658751,0.00396169,100517.5625,278.3562622,12.36250139,262.443,2011-03-09,2011,3,9,14
"09/03/2011 15:00",16.6,11.96710777,1.792125821,0.004045387,100493.7969,278.4526672,12.10055302,261.483,2011-03-09,2011,3,9,15
"09/03/2011 16:00",15.37,11.97236443,1.937501311,0.004373255,100477.5234,278.4463196,12.12812522,260.807,2011-03-09,2011,3,9,16
"09/03/2011 17:00",15.25,11.7237215,2.069733143,0.004250925,100473.6563,278.45578,11.90501748,259.988,2011-03-09,2011,3,9,17
"09/03/2011 18:00",10.52,11.01992512,2.553184986,0.004304097,100454.0313,278.3613281,11.31183023,256.955,2011-03-09,2011,3,9,18
"09/03/2011 19:00",9.63,10.05394077,3.494535685,0.004494656,100391.4844,278.3221436,10.64394216,250.833,2011-03-09,2011,3,9,19
"09/03/2011 20:00",12.93,9.014351845,4.900902271,0.004708139,100286.9688,278.3370361,10.26047671,241.468,2011-03-09,2011,3,9,20
"09/03/2011 21:00",13.15,8.518488884,6.504694462,0.00486825,100148.3984,278.5335083,10.71800835,232.634,2011-03-09,2011,3,9,21
"09/03/2011 22:00",13.28,9.658709526,7.931488991,0.005051266,99964.89063,279.0467529,12.49796733,230.608,2011-03-09,2011,3,9,22
"09/03/2011 23:00",16.69,12.00944328,8.189295769,0.005279655,99802.17188,280.0729065,14.53586231,235.709,2011-03-09,2011,3,9,23
"10/03/2011 00:00",17.14,14.06366062,7.728843689,0.005332596,99685.35938,280.756134,16.04747877,241.208,2011-03-10,2011,3,10,0
"10/03/2011 01:00",17.83,14.93354607,7.147554874,0.005385885,99638.65625,280.9547729,16.55591552,244.423,2011-03-10,2011,3,10,1
"10/03/2011 02:00",19.07,15.27219677,6.514069557,0.0053861,99582.125,280.886261,16.60340617,246.9,2011-03-10,2011,3,10,2
"10/03/2011 03:00",18.07,15.34423065,5.964570522,0.005356065,99536.70313,280.711853,16.46273112,248.758,2011-03-10,2011,3,10,3
"10/03/2011 04:00",20.33,15.24905872,5.600067139,0.005280479,99487.875,280.4762573,16.2448313,249.834,2011-03-10,2011,3,10,4
"10/03/2011 05:00",22.43,15.26481628,5.269954681,0.005151414,99463.96875,280.1641846,16.14890208,250.953,2011-03-10,2011,3,10,5
"10/03/2011 06:00",20.41,15.32290459,4.73974371,0.004984042,99459.0625,279.8009949,16.03921991,252.811,2011-03-10,2011,3,10,6
"10/03/2011 07:00",19.13,15.25965023,4.088074684,0.004740224,99496.875,279.5441284,15.79776186,255.002,2011-03-10,2011,3,10,7
"10/03/2011 08:00",20.42,14.90976524,4.066772938,0.0047404,99511.96094,279.6352539,15.45444084,254.743,2011-03-10,2011,3,10,8
"10/03/2011 09:00",21.71,15.31560707,4.067041397,0.004610708,99536.6875,279.9505615,15.84640797,255.128,2011-03-10,2011,3,10,9
"10/03/2011 10:00",21.77,16.1874733,3.454849482,0.00449613,99584.03125,280.0742798,16.55204751,257.952,2011-03-10,2011,3,10,10
"10/03/2011 11:00",22.96,15.94997692,3.075672627,0.004442532,99612.53125,280.0391846,16.243815,259.085,2011-03-10,2011,3,10,11
"10/03/2011 12:00",21.97,16.10711479,2.574382782,0.004129039,99638.46875,279.9442749,16.31154786,260.919,2011-03-10,2011,3,10,12
"10/03/2011 13:00",20.27,16.2524128,2.29383707,0.003907053,99663.10938,279.7700195,16.41348867,261.966,2011-03-10,2011,3,10,13
"10/03/2011 14:00",20.77,16.11103439,2.203101397,0.003833942,99698.78125,279.7981262,16.26096814,262.213,2011-03-10,2011,3,10,14
"10/03/2011 15:00",17.96,15.6592989,2.183251858,0.003806756,99761.76563,279.3265381,15.81076313,262.062,2011-03-10,2011,3,10,15
"10/03/2011 16:00",17.36,14.74560356,2.375118494,0.003928483,99852.11719,278.6806946,14.93566243,260.849,2011-03-10,2011,3,10,16
"10/03/2011 17:00",18,14.4722023,2.379300117,0.003996726,99939.84375,277.8775635,14.66648249,260.663,2011-03-10,2011,3,10,17
"10/03/2011 18:00",17.49,14.28348637,2.211677074,0.003851436,100029.5938,277.4603882,14.45370189,261.198,2011-03-10,2011,3,10,18
"10/03/2011 19:00",17.6,13.85548973,2.1161623,0.003877899,100113.5156,277.1233521,14.01615991,261.316,2011-03-10,2011,3,10,19
"10/03/2011 20:00",17.91,13.44215488,2.254635096,0.003934949,100193.6875,276.8705444,13.6299269,260.478,2011-03-10,2011,3,10,20
"10/03/2011 21:00",17.2,13.37815285,2.41704154,0.003980606,100241.1563,276.8225098,13.59474396,259.758,2011-03-10,2011,3,10,21
"10/03/2011 22:00",17.57,13.28518295,2.582578659,0.003988186,100253.5625,276.8210754,13.53387596,258.999,2011-03-10,2011,3,10,22
"10/03/2011 23:00",16.7,13.22317791,2.758546591,0.004003497,100278.1406,276.8734436,13.50785006,258.216,2011-03-10,2011,3,10,23
"11/03/2011 00:00",16.09,13.12885571,3.079102278,0.004018933,100286.1875,276.8872681,13.48509262,256.801,2011-03-11,2011,3,11,0
"11/03/2011 01:00",13.63,13.11563873,3.44411993,0.004034424,100280.25,276.7850952,13.56030757,255.286,2011-03-11,2011,3,11,1
"11/03/2011 02:00",14.28,13.2517271,3.443340302,0.004042397,100277.3359,276.6968689,13.69178088,255.434,2011-03-11,2011,3,11,2
"11/03/2011 03:00",14.19,12.91230392,3.19391942,0.004065768,100297.1797,276.6116943,13.30145533,256.106,2011-03-11,2011,3,11,3
"11/03/2011 04:00",11.96,12.29827118,3.201498747,0.004096922,100327.9531,276.5413513,12.70814968,255.408,2011-03-11,2011,3,11,4
"11/03/2011 05:00",11.48,11.86721325,3.409825087,0.004112963,100358.0391,276.5304565,12.34737452,253.968,2011-03-11,2011,3,11,5
"11/03/2011 06:00",12.54,11.44257355,3.847441435,0.004121476,100395.5156,276.4867249,12.07208743,251.415,2011-03-11,2011,3,11,6
"11/03/2011 07:00",13.24,10.94570732,4.484474659,0.004160319,100453.6563,276.656311,11.82873711,247.721,2011-03-11,2011,3,11,7
"11/03/2011 08:00",13.71,10.7640934,5.251477242,0.004190893,100495.5547,277.1686707,11.97679924,243.993,2011-03-11,2011,3,11,8
"11/03/2011 09:00",12.63,11.11319542,5.634037018,0.004160329,100528.2891,277.7945862,12.45975463,243.116,2011-03-11,2011,3,11,9
"11/03/2011 10:00",14.1,11.33749771,5.742425919,0.004106828,100546.9219,278.3728333,12.70882803,243.137,2011-03-11,2011,3,11,10
"11/03/2011 11:00",14.26,11.70328236,5.712340832,0.003992201,100536.9531,279.012146,13.02296647,243.983,2011-03-11,2011,3,11,11
"11/03/2011 12:00",15.51,12.00885773,5.46531868,0.003843205,100515.4219,279.2275391,13.1940279,245.529,2011-03-11,2011,3,11,12
"11/03/2011 13:00",14.34,11.84484291,5.042422771,0.003793185,100493.5,279.4733276,12.87347393,246.94,2011-03-11,2011,3,11,13
"11/03/2011 14:00",11.07,11.28807831,4.602688313,0.003769818,100491.5781,279.3725281,12.19038357,247.816,2011-03-11,2011,3,11,14
"11/03/2011 15:00",10.62,10.01498127,4.27334547,0.003784618,100498.4141,278.9924011,10.88858721,246.892,2011-03-11,2011,3,11,15
"11/03/2011 16:00",8.82,8.261731148,4.06942749,0.003906297,100499.5156,278.5136719,9.209584228,243.776,2011-03-11,2011,3,11,16
"11/03/2011 17:00",7.77,6.490812778,4.134511948,0.004089076,100502.1797,277.8837585,7.69576764,237.503,2011-03-11,2011,3,11,17
"11/03/2011 18:00",5.12,5.148373604,4.182749271,0.004271941,100512.5625,277.3617249,6.633335679,230.908,2011-03-11,2011,3,11,18
"11/03/2011 19:00",6.34,3.990821838,3.884339333,0.004409109,100508.7656,276.9569092,5.569088884,225.774,2011-03-11,2011,3,11,19
"11/03/2011 20:00",4.53,2.997368574,3.170349836,0.004424277,100501.4063,276.6801147,4.36295043,223.393,2011-03-11,2011,3,11,20
"11/03/2011 21:00",4.31,2.212148428,2.047144413,0.004439526,100463.2813,276.6968384,3.014033994,227.218,2011-03-11,2011,3,11,21
"11/03/2011 22:00",3.89,1.438722372,0.961091042,0.004470168,100438.5703,276.6888428,1.730207518,236.256,2011-03-11,2011,3,11,22
"11/03/2011 23:00",2.87,0.542986691,0.150912076,0.004424442,100430.9531,276.5292053,0.563568098,254.467,2011-03-11,2011,3,11,23
"12/03/2011 00:00",NA,-0.462195694,-0.454318941,0.00424889,100424.4219,276.7938538,0.648097647,45.492,2011-03-12,2011,3,12,0
"12/03/2011 01:00",NA,-1.454088926,-0.696536839,0.004187858,100423.2891,276.6768188,1.612308337,64.404,2011-03-12,2011,3,12,1
"12/03/2011 02:00",NA,-2.282058239,-0.839783907,0.004111696,100410.4063,276.276001,2.43167161,69.796,2011-03-12,2011,3,12,2
"12/03/2011 03:00",NA,-3.239502192,-0.928797722,0.004020526,100391.4844,275.7958679,3.370020721,74.001,2011-03-12,2011,3,12,3
"12/03/2011 04:00",NA,-4.385467052,-1.087800622,0.003929532,100365.0547,275.2609253,4.518366017,76.069,2011-03-12,2011,3,12,4
"12/03/2011 05:00",NA,-5.491776466,-1.222382545,0.003911071,100322.0156,274.9083252,5.626173464,77.451,2011-03-12,2011,3,12,5
"12/03/2011 06:00",NA,-6.51087141,-1.251793504,0.003923056,100279.5313,274.6643372,6.630115647,79.116,2011-03-12,2011,3,12,6
"12/03/2011 07:00",NA,-7.440759659,-1.107355833,0.003984482,100228.4219,274.6608582,7.522708371,81.535,2011-03-12,2011,3,12,7
"12/03/2011 08:00",NA,-8.18329525,-0.668206811,0.004045712,100171.7344,275.0536499,8.210531133,85.331,2011-03-12,2011,3,12,8
"12/03/2011 09:00",NA,-8.300242424,-0.254301548,0.004167798,100120.8828,275.5254822,8.304137136,88.245,2011-03-12,2011,3,12,9
"12/03/2011 10:00",NA,-7.909771919,0.303308398,0.004373687,100054.9531,276.3115234,7.91558512,92.195,2011-03-12,2011,3,12,10
"12/03/2011 11:00",4.99,-7.083991051,1.135624766,0.004640521,99985.4375,277.275238,7.17443885,99.107,2011-03-12,2011,3,12,11
"12/03/2011 12:00",3.95,-5.777623653,1.832001209,0.004907316,99897.15625,278.0556335,6.061118998,107.593,2011-03-12,2011,3,12,12
"12/03/2011 13:00",2.63,-4.305764198,2.238162756,0.005151229,99804.69531,279.1012573,4.852728908,117.465,2011-03-12,2011,3,12,13
"12/03/2011 14:00",3.99,-3.26948452,2.279521227,0.005211984,99733.3125,279.6774597,3.985692669,124.884,2011-03-12,2011,3,12,14
"12/03/2011 15:00",5.3,-2.85904479,2.224007845,0.005295634,99686.89063,280.0079956,3.622202094,127.878,2011-03-12,2011,3,12,15
"12/03/2011 16:00",6.81,-2.74983263,2.548803568,0.005318246,99662.6875,280.0559082,3.749397168,132.827,2011-03-12,2011,3,12,16
"12/03/2011 17:00",5.84,-2.79289484,2.917399883,0.005256886,99654.96875,279.8598633,4.038747785,136.249,2011-03-12,2011,3,12,17
"12/03/2011 18:00",5.14,-2.822872639,3.178560972,0.005279476,99648.17969,279.8338928,4.251101009,138.391,2011-03-12,2011,3,12,18
"12/03/2011 19:00",6.23,-2.711384773,3.375296831,0.005271558,99627.8125,279.7489014,4.329461408,141.224,2011-03-12,2011,3,12,19
"12/03/2011 20:00",6.07,-2.567662716,3.559356213,0.005271295,99606.26563,279.6356506,4.38883908,144.193,2011-03-12,2011,3,12,20
"12/03/2011 21:00",6.18,-2.229762077,3.767879963,0.00527107,99578.92188,279.5993958,4.378214058,149.383,2011-03-12,2011,3,12,21
"12/03/2011 22:00",5.7,-1.678583026,3.949259281,0.005286175,99554.54688,279.5500793,4.291187463,156.972,2011-03-12,2011,3,12,22
"12/03/2011 23:00",6.62,-0.973830581,3.89298296,0.005331879,99526.01563,279.45047,4.01293687,165.955,2011-03-12,2011,3,12,23
"13/03/2011 00:00",6.32,-0.216562629,3.738546371,0.005392935,99496.89063,279.3743286,3.744813526,176.684,2011-03-13,2011,3,13,0
"13/03/2011 01:00",4.27,0.667798519,3.688040018,0.005362555,99487.92188,279.2009277,3.748012011,190.263,2011-03-13,2011,3,13,1
"13/03/2011 02:00",3.56,1.336767316,3.625832558,0.005355181,99489.79688,278.9752502,3.864402747,200.237,2011-03-13,2011,3,13,2
"13/03/2011 03:00",4.05,1.830949426,3.477325439,0.005378449,99492.65625,278.9567566,3.929906871,207.768,2011-03-13,2011,3,13,3
"13/03/2011 04:00",4.28,2.464780331,3.372066259,0.005317746,99494.73438,278.7668457,4.176837672,216.164,2011-03-13,2011,3,13,4
"13/03/2011 05:00",5.41,3.196248055,3.407924175,0.005287448,99524.92969,278.5599976,4.672253076,223.164,2011-03-13,2011,3,13,5
"13/03/2011 06:00",5.63,3.758604527,3.261258125,0.005203761,99585.54688,278.3162231,4.976234776,229.052,2011-03-13,2011,3,13,6
"13/03/2011 07:00",5.91,4.006149292,2.864414454,0.004997978,99661.1875,277.8945923,4.92484541,234.435,2011-03-13,2011,3,13,7
"13/03/2011 08:00",5.47,4.05090189,2.312690258,0.004715823,99752.0625,277.4191284,4.664583835,240.277,2011-03-13,2011,3,13,8
"13/03/2011 09:00",4.36,3.880544424,1.625822902,0.004624304,99836.84375,277.3870239,4.207365581,247.267,2011-03-13,2011,3,13,9
"13/03/2011 10:00",3.28,3.454714298,0.962503433,0.004578474,99890.09375,277.5678101,3.586288296,254.431,2011-03-13,2011,3,13,10
"13/03/2011 11:00",4.32,2.905829668,0.537845492,0.004540167,99943.79688,277.9622498,2.955185922,259.513,2011-03-13,2011,3,13,11
"13/03/2011 12:00",5.33,2.389340878,0.36376366,0.004471291,100001.1719,278.5639954,2.416872738,261.343,2011-03-13,2011,3,13,12
"13/03/2011 13:00",5.36,1.995925426,0.2373133,0.004371855,100062.2344,279.3586426,2.009984057,263.219,2011-03-13,2011,3,13,13
"13/03/2011 14:00",4.67,1.697430611,-0.055805683,0.004196119,100118.9531,279.7418823,1.698347712,271.883,2011-03-13,2011,3,13,14
"13/03/2011 15:00",5.74,1.395492077,-0.268176198,0.004058533,100194.875,279.5180969,1.421026604,280.878,2011-03-13,2011,3,13,15
"13/03/2011 16:00",5.79,1.197367549,-0.640372157,0.00408886,100296.7969,279.0541992,1.357853286,298.138,2011-03-13,2011,3,13,16
"13/03/2011 17:00",4.69,1.010424733,-1.560805321,0.004332847,100413.6875,278.9575195,1.859320142,327.082,2011-03-13,2011,3,13,17
"13/03/2011 18:00",4.67,0.485085011,-2.73760438,0.004477676,100548.6406,278.6666565,2.780249127,349.951,2011-03-13,2011,3,13,18
"13/03/2011 19:00",5.64,-0.335787892,-3.800645351,0.004604961,100676.7031,278.2516785,3.815449986,5.048,2011-03-13,2011,3,13,19
"13/03/2011 20:00",6.62,-1.165708303,-4.662367821,0.004717076,100796.7656,277.9075623,4.805886968,14.037,2011-03-13,2011,3,13,20
"13/03/2011 21:00",6.47,-1.820731282,-5.353185177,0.00478564,100893.1719,277.6936035,5.654348233,18.784,2011-03-13,2011,3,13,21
"13/03/2011 22:00",4.34,-2.332477093,-5.943357468,0.004861873,100967.4219,277.6470642,6.384665017,21.427,2011-03-13,2011,3,13,22
"13/03/2011 23:00",1.14,-2.818341494,-6.292310238,0.004838932,101027.5703,277.6331482,6.894651326,24.127,2011-03-13,2011,3,13,23
"14/03/2011 00:00",3.14,-3.407770634,-6.517984867,0.004846524,101090.8359,277.6660461,7.355068145,27.601,2011-03-14,2011,3,14,0
"14/03/2011 01:00",4.76,-4.033247948,-6.813471317,0.00486203,101152.3594,277.7242126,7.917732024,30.623,2011-03-14,2011,3,14,1
"14/03/2011 02:00",5.04,-4.506917,-7.03501606,0.004923125,101209.7266,277.8157043,8.354863961,32.645,2011-03-14,2011,3,14,2
"14/03/2011 03:00",5.57,-4.822070599,-7.25707674,0.004930401,101294.875,277.8554993,8.713066491,33.602,2011-03-14,2011,3,14,3
"14/03/2011 04:00",5.3,-5.212329865,-7.340895176,0.004915177,101388.2031,277.8275757,9.00317303,35.376,2011-03-14,2011,3,14,4
"14/03/2011 05:00",11.42,-5.664319992,-7.113855839,0.004892502,101470.5625,277.802002,9.093484803,38.528,2011-03-14,2011,3,14,5
"14/03/2011 06:00",11.61,-6.018549442,-6.530806541,0.004870099,101550.1172,277.8447876,8.881124449,42.662,2011-03-14,2011,3,14,6
"14/03/2011 07:00",10.92,-6.064261436,-5.761567116,0.0048709,101629.2656,278.0478821,8.364862366,46.466,2011-03-14,2011,3,14,7
"14/03/2011 08:00",9.92,-5.82427597,-4.942189693,0.004818373,101695.8438,278.3442078,7.638548916,49.683,2011-03-14,2011,3,14,8
"14/03/2011 09:00",7.66,-5.880682945,-4.181618214,0.004681943,101738.4766,278.647644,7.2158411,54.584,2011-03-14,2011,3,14,9
"14/03/2011 10:00",6.39,-5.744601727,-3.231941462,0.00466795,101780.3594,278.9637756,6.591349984,60.637,2011-03-14,2011,3,14,10
"14/03/2011 11:00",5.95,-5.276445866,-2.429671288,0.004675225,101829.7969,279.2355042,5.808974396,65.275,2011-03-14,2011,3,14,11
"14/03/2011 12:00",5.78,-4.658833504,-1.752687097,0.004568058,101858.8438,279.434082,4.977614054,69.383,2011-03-14,2011,3,14,12
"14/03/2011 13:00",5.05,-4.22063446,-1.343695879,0.004560149,101864.3906,279.7947388,4.42936495,72.34,2011-03-14,2011,3,14,13
"14/03/2011 14:00",4.12,-3.958182812,-1.042596579,0.004498939,101865.4141,279.7343445,4.093191762,75.243,2011-03-14,2011,3,14,14
"14/03/2011 15:00",4.03,-3.938883066,-0.8888973,0.004437813,101891.8125,279.3223267,4.037937372,77.282,2011-03-14,2011,3,14,15
"14/03/2011 16:00",3.99,-4.033552647,-0.834307969,0.00446826,101931.1406,278.7324219,4.118933932,78.313,2011-03-14,2011,3,14,16
"14/03/2011 17:00",4.03,-4.368319988,-0.719685495,0.00459776,101968.1406,278.2227173,4.427207555,80.644,2011-03-14,2011,3,14,17
"14/03/2011 18:00",3.95,-4.746787071,-0.205047131,0.0047654,102019.2188,278.0996094,4.751213721,87.526,2011-03-14,2011,3,14,18
"14/03/2011 19:00",3.95,-4.827700138,0.568806529,0.004849035,102055.6953,278.0495911,4.861093446,96.719,2011-03-14,2011,3,14,19
"14/03/2011 20:00",3.13,-4.662268162,1.361973286,0.00490214,102093.5156,278.0288391,4.857130392,106.284,2011-03-14,2011,3,14,20
"14/03/2011 21:00",2.46,-4.338239193,2.091929674,0.004886629,102119.8281,278.0485535,4.816273358,115.743,2011-03-14,2011,3,14,21
"14/03/2011 22:00",4.47,-4.160319805,2.509248972,0.004848288,102102.3281,277.9667969,4.858455648,121.095,2011-03-14,2011,3,14,22
"14/03/2011 23:00",5.45,-4.001157284,2.822734833,0.004825281,102075.625,277.9147034,4.896640843,125.202,2011-03-14,2011,3,14,23
"15/03/2011 00:00",5.23,-3.70096302,3.045795918,0.004787121,102055.3203,277.8601379,4.793120075,129.453,2011-03-15,2011,3,15,0
"15/03/2011 01:00",5.88,-3.477152824,3.126564503,0.00474144,102036.7813,277.82724,4.676109211,131.961,2011-03-15,2011,3,15,1
